"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval"
1984,"Men","Singapore","SGP",0.0821866164845762,0.057206362926264714,0.11250766936609916,0.023160902972115992,0.015910887051492288,0.0326808092297273,0.125173139502084,0.10197183106187227,0.15140612769007694,0.5631065185690154,0.5238976660117437,0.6010742470345204,0.20637282047220842,0.17531267729830002,0.23854558896994965,0.020915747020910543,0.013781579467962837,0.030310209778887764,0.001966662263435714,7.573607368367131e-4,0.004002219901977925,2.7849368776973563e-4,6.08407162392604e-5,8.11334595286184e-4
1985,"Men","Singapore","SGP",0.07825627759642709,0.05599667124033357,0.10522652568446472,0.02349830940631361,0.016659964869475862,0.032417273374511356,0.12069068143740573,0.09986581166519017,0.1439128424410822,0.5666784029980122,0.5306565545320184,0.6010072564952631,0.21087632656184133,0.1821933304543652,0.2405120512444792,0.021271249273753668,0.01457696370153835,0.029983495189261203,0.001942149194243957,0.00081343455152094765,0.0037859697399233922,2.8491093831598197e-4,7.151171656530313e-5,7.768731182563239e-4
1986,"Men","Singapore","SGP",0.07447889803026735,0.05424824410925175,0.09881316651706105,0.02386331527118103,0.017412934881935845,0.03214573475010369,0.11629482204054514,0.09739139577624459,0.137094117516122,0.5699026411722486,0.53718027251438,0.601811346369319,0.2154603214857578,0.18850498088747142,0.24321425390866264,0.021643167196292043,0.015286662837235976,0.02967621713615706,0.0019265141008858156,8.61401309770653e-4,0.003607953610606025,2.936339740031696e-4,8.10542004475474e-5,7.511119415413843e-4
1987,"Men","Singapore","SGP",0.07087029794985499,0.052196114623092864,0.09244734771335278,0.02427003803546774,0.01811444711620932,0.032037953386800405,0.11203211317958713,0.0949247106408401,0.13082240745275808,0.5727257343231816,0.5424836652925938,0.6021856713493597,0.22010181451190847,0.19454686058716456,0.24577976614821595,0.022043415503344422,0.015961455800216347,0.029701634807007868,0.0019217658145055277,9.102399778439677e-4,0.0034742710236978186,3.0485671761779195e-4,9.064227916027464e-5,7.171211634010959e-4
1988,"Men","Singapore","SGP",0.067447187625053,0.05046313378990108,0.08696658492676335,0.024716113100589673,0.01879621104356744,0.03195156899325617,0.10792417948647802,0.09212119183966527,0.12531539736263603,0.5751389782994086,0.5465666829420076,0.6028884990777176,0.22477353948847065,0.2007534649329138,0.24909736710658728,0.022469194871366546,0.016658939268899386,0.029777276086303872,0.0019280542048680245,9.621199140868265e-4,0.003366359108740719,3.1886402435510477e-4,1.0320811053966521e-4,7.151160469183253e-4
1989,"Men","Singapore","SGP",0.06423371358454585,0.04853460895657073,0.08226776105595586,0.02521524786358752,0.019458659133954677,0.03202925944875295,0.10401457102286997,0.08941785546952287,0.11994269064416846,0.577132900069798,0.5498817396305361,0.603062043834544,0.22940356545919866,0.20636463243728584,0.25251008627896354,0.02293495489138022,0.017331950479374202,0.02974192303975707,0.0019441643486069848,0.0010191253150940007,0.0032955116027999654,3.361286236003157e-4,1.1341802192321573e-4,7.197124967125567e-4
1990,"Men","Singapore","SGP",0.06126030547921702,0.04681495815302227,0.07826300126221722,0.025761399554326023,0.020186870691548852,0.03227621575263471,0.10033662346132771,0.086544155630538,0.11512070452252657,0.5786670927536067,0.5533313134747218,0.6030396256751935,0.23397457675152256,0.21156216974068912,0.25611029428029386,0.02343511400957427,0.018055031327911926,0.029889623071766694,0.0019695052712597407,0.0010778070363669774,0.0032654207544283833,3.567802734920133e-4,1.2708057616664568e-4,7.405484372807573e-4
1991,"Men","Singapore","SGP",0.05853037562481016,0.04510728258221283,0.07422938043344562,0.02636748046469604,0.020975229161750316,0.03272588756863583,0.09690819780192976,0.08403969667529225,0.11085174341391657,0.5796526468048774,0.5558861804238774,0.6029351393453196,0.23854129730368662,0.2174028428138516,0.2595163860655608,0.02398358428840607,0.018709064415792342,0.030323697229890364,0.0020034210772424004,0.001127134776963503,0.003266398286710345,3.8047509904756574e-4,1.4457286964291444e-4,7.738020866105838e-4
1992,"Men","Singapore","SGP",0.056043998366365526,0.04336649947388345,0.07076836723833063,0.027042974584770865,0.021673922560190264,0.03313664474134486,0.09371509839820152,0.08145088795010234,0.10702206288291911,0.5800455167444712,0.5574715942568548,0.6022879189198009,0.2431524099061908,0.22312909661993044,0.2633380693891145,0.02458821953070127,0.019377609439453755,0.030707192765082877,0.002047140067487115,0.0011824022516673427,0.0032777588997300244,4.0761498658248226e-4,1.6055509475051312e-4,8.18823575404161e-4
1993,"Men","Singapore","SGP",0.053809840235755815,0.041820890557065754,0.0676995673670766,0.027800773624576242,0.022386397734127712,0.03391293196880544,0.09077472523949397,0.07902520318492323,0.1031665068663901,0.5798812818726206,0.5581627193437909,0.6011755017283269,0.24773337702755346,0.2282584362425057,0.2675546037199364,0.025258645498636795,0.019967087724776185,0.03131659119505967,0.0021039016930936142,0.0012452465845143898,0.0033147053916330036,4.3822643284583264e-4,1.7969278722500744e-4,8.703717379676336e-4
1994,"Men","Singapore","SGP",0.051833591096404084,0.040235715708882076,0.06516227878048601,0.028651133406016934,0.023144386725959358,0.034749922315170434,0.08809375210564835,0.07683238576381979,0.0999098643396077,0.5792901880526934,0.5580259246020801,0.6001900240684388,0.2521313333392372,0.2328440771472216,0.2717412937405107,0.026002331729033382,0.02066381396371014,0.032016228066735146,0.0021760967708793428,0.0013015121369354694,0.0034198959364175946,4.7270490610421353e-4,1.9865598612370548e-4,9.324605907521813e-4
1995,"Men","Singapore","SGP",0.05008936727045109,0.038912265131002766,0.06289994018511082,0.02960278439310433,0.02403638622323432,0.03579483020257352,0.08562260235045552,0.07479596397397137,0.09706284795047379,0.5782998142655639,0.5569800192414682,0.5984651571046502,0.25638542972042516,0.23705869996956402,0.2762427614927981,0.026824552892441168,0.02132427836887579,0.03292715035212259,0.0022663845570466776,0.0013714030036800834,0.0035122526816082963,5.118469436164861e-4,2.1940476422752428e-4,9.933516130849218e-4
1996,"Men","Singapore","SGP",0.04856069762317258,0.037708824592589694,0.06092376823318326,0.030690400537018867,0.025006419452114726,0.03690279963096174,0.08335323389654245,0.07290655085550171,0.09437804292706325,0.5768801855613005,0.5557880110412637,0.5970408310130867,0.2605154803819656,0.24162199087588426,0.2799693994494832,0.027752734370894473,0.022114295348189414,0.0338324687205016,0.0023805590804596467,0.0014488259875435768,0.0036506417724221627,5.571070856647463e-4,2.4586359918357106e-4,0.0010701954366397937
1997,"Men","Singapore","SGP",0.04723963908058883,0.036655822411881665,0.05923265372204059,0.031946674282842966,0.026164732640103442,0.038337751284775526,0.081285022857093,0.07115659496002988,0.09204398127820783,0.574989313545006,0.5543109991899222,0.5951556700246536,0.2645393482344691,0.24563580861522427,0.2839092332813608,0.028814037693535247,0.02308633905368259,0.034958965133018945,0.002522676660993757,0.0015499037672084786,0.0038521675013665794,6.099599283139672e-4,2.7220890487599593e-4,0.0011466103863004382
1998,"Men","Singapore","SGP",0.046123070367009994,0.03595370799029958,0.05767885930304244,0.03341398872709598,0.02755760851493606,0.040014064948641924,0.079422311927994,0.06944245450849143,0.09012034020474288,0.5725795048123937,0.5522541462886168,0.5926761037366021,0.2684611221655063,0.24963494131887395,0.2878650821825224,0.030044374226895893,0.024219987558207326,0.03627207868641982,0.002697160533616625,0.0016579643648035173,0.004070575441695091,6.724539665834628e-4,3.024360320795136e-4,0.001255408582845384
1999,"Men","Singapore","SGP",0.04519955694477358,0.03537048279249207,0.056358100789525294,0.03511625064805366,0.02905672275081758,0.04186201028066933,0.0777433812499725,0.06777427419352852,0.08810970190442471,0.5696209005787183,0.5493055287886923,0.5896954912975318,0.27231990857848193,0.2537699245691638,0.29158115839837995,0.031458942901238726,0.02551747118535777,0.037946081164212275,0.0029105078283997495,0.0018112386873780125,0.004363063594064141,7.467999184151836e-4,3.412134500894681e-4,0.0013861730465790356
2000,"Men","Singapore","SGP",0.04445673554902662,0.034908836670164554,0.055415858618356906,0.037072195102869736,0.030844608511300976,0.04394464166761246,0.07624972353481158,0.06643961011099353,0.08632048928673906,0.5661832813464253,0.5464013088301758,0.5861526067800065,0.27603806246686674,0.25774503337133486,0.29511863428645135,0.033075987296433976,0.02696491340743854,0.03973210560770079,0.0031620561599099944,0.0019895269269369557,0.004699349380423692,8.341516465257674e-4,3.894300548308469e-4,0.0015278947340132151
2001,"Men","Singapore","SGP",0.0438654057317309,0.03445581963583049,0.054725028005761046,0.03928451123311692,0.03281539949896649,0.04632721924510779,0.0748846801294682,0.06542035037933301,0.08490287445316703,0.5623059962869068,0.5424750610207374,0.5822045074109868,0.27965940461877714,0.2612373956288672,0.2987684407212567,0.034893868567801335,0.028598727708161915,0.041724168646989586,0.003453627133916905,0.0021952409537618085,0.005067080973527957,9.370155313986847e-4,4.449644898096653e-4,0.0017035745014024315
2002,"Men","Singapore","SGP",0.04339709541577907,0.034210608834090425,0.05380376680027336,0.04176748398510511,0.03514056779752938,0.048985275865452794,0.07363992931511108,0.06441272743251246,0.0834494290515357,0.5580299015966611,0.538532400372456,0.5775925348601963,0.2831655876873436,0.2651327034352602,0.3019788737166419,0.03692289915223128,0.030334296548660013,0.04402421831933775,0.0037873315593138375,0.002457166352832491,0.005503463945787793,0.0010572532735599915,5.099440464754601e-4,0.0019059824368065706
2003,"Men","Singapore","SGP",0.04303970504995578,0.03389835973883599,0.05334451885894684,0.04453658766494045,0.037613063475613204,0.05207526591026288,0.07252930102962175,0.06367484482932627,0.08217364909060286,0.5533263998384198,0.5338866210798858,0.5726862127292903,0.2865680044170622,0.2683799331791182,0.30533375852157063,0.03916781619634407,0.03243893374157244,0.046472958816441826,0.004171013859350007,0.002726195069409609,0.005982760220868849,0.0011977576092463802,5.849068978135482e-4,0.002134738970114905
2004,"Men","Singapore","SGP",0.04279384465471136,0.0338786497959754,0.052825747561446985,0.047635925567874236,0.04042917768938215,0.0554796354753446,0.07157643177312627,0.06265681640037815,0.08098942225495988,0.5481034231096515,0.528837812323054,0.5672352381601035,0.2898903728946366,0.27170336307479637,0.30854071419375956,0.041658679026530365,0.03465421829206233,0.049186449395706315,0.004615765784806749,0.0030775090582219698,0.00656403943231802,0.0013614807565371272,6.797282914180649e-4,0.0023809304456373355
2005,"Men","Singapore","SGP",0.042648011915396224,0.03389192387822782,0.052587846778288566,0.05109956930207664,0.04359275443871051,0.05933373728706322,0.07079564167121741,0.06210659154240481,0.08002784550193334,0.5422754575583514,0.5232456489451353,0.56131929185263,0.29318131755295834,0.27483849850535064,0.31177828343061165,0.044407986142261546,0.03717745082637483,0.052273240360041925,0.005138805742311359,0.003469829939830853,0.0072294350742638895,0.0015527774175037425,7.895114387200208e-4,0.0026628192989543733
2006,"Men","Singapore","SGP",0.042559461021939284,0.03398047341249197,0.05229529429762179,0.05490115381015176,0.04703564951607557,0.06355002072445774,0.07016902090163898,0.06157216834129606,0.07925235374083617,0.5359433200000792,0.5172208705585428,0.5550299528390006,0.2964270422661908,0.2782997188474226,0.3147306002619621,0.047373919735433034,0.03998779670354593,0.05554898308847827,0.005752314225635077,0.003948820704826458,0.008008191022067422,0.0017749198490836476,9.203842441320294e-4,0.002979272580883552
2007,"Men","Singapore","SGP",0.04250656998291711,0.03407827511843885,0.05212796900173989,0.05902502777827758,0.050913177896982215,0.06798337288696449,0.06965329355355118,0.0611410357005356,0.07876260874031278,0.5291563825571397,0.5105727366268425,0.5481262581634604,0.29965872412811445,0.2814129745394028,0.31774317710647887,0.05053338746356775,0.04291579238597107,0.058880656502849994,0.006463189101590027,0.004494982996826409,0.008914486753042407,0.0020284512131197936,0.0010761681377757563,0.003348207724790287
2008,"Men","Singapore","SGP",0.04247250295993738,0.03416924399560089,0.05229308818897783,0.06346514683875147,0.05489601143434391,0.07273219298354815,0.06922155394891172,0.06076866171876208,0.07802970385259647,0.5219193082785416,0.5035130243584555,0.5407447708334167,0.3029214859738578,0.28454608574646495,0.3210795786180317,0.053884457410327186,0.045915641431683835,0.06262087675155613,0.007272682712668273,0.00513109716225543,0.009966694904328577,0.00230800671575601,0.0012525893706264869,0.0037462324530577367
2009,"Men","Singapore","SGP",0.04241954539847098,0.03414813457642931,0.05197136639364761,0.06816641917626616,0.059276682085114996,0.07766924217633794,0.0688323107957512,0.06044665676929678,0.07769646370455358,0.5143398001696299,0.49586365117696507,0.5327442103175083,0.30624192245988174,0.2879341321396153,0.3243931091680723,0.05738525737843803,0.04901523639183163,0.06652813234000866,0.008172092230599406,0.005837725699766985,0.011098407931470544,0.0026090695672287183,0.0014495785531539172,0.004188182200498362
2010,"Men","Singapore","SGP",0.042341005818032136,0.034130464701159546,0.0520671991160325,0.07304389042371816,0.06370477263175144,0.08297610927367513,0.06844821773259815,0.05992540473674618,0.07747965104792104,0.5066439610361518,0.4883172141942744,0.5249591472803649,0.30952292298949974,0.2915400111219391,0.32781175933142775,0.060986235499358825,0.05214266088125122,0.0706231715604654,0.009137115025172471,0.0065685305652582494,0.012334145650971245,0.002920539899186864,0.001649209585147412,0.004660880861308471
2011,"Men","Singapore","SGP",0.04222414328545859,0.03400764093466343,0.05198440720673654,0.07815366548437779,0.0682283873431508,0.08840507297253,0.06797608036988907,0.05951467873113752,0.07709335117308282,0.49867024409117666,0.4800547281849303,0.516976447777567,0.31297586476909783,0.2953047994586094,0.33096642071417276,0.06473111206556888,0.05556883914586417,0.07466778953311826,0.010175201423804786,0.0074011094343519315,0.013638337793801598,0.0032473519950041176,0.0018650679952693428,0.0051300459998206115
2012,"Men","Singapore","SGP",0.04205179131429688,0.03389559398548357,0.051834006668136305,0.08359384646936886,0.0732120263793837,0.09438287148520437,0.067393780755109,0.05897185188044052,0.07663345204893668,0.490241419044321,0.4711671224221721,0.5085872882060563,0.31671916041690423,0.29881762007803636,0.33468363987867855,0.06869481553177308,0.059157046649495705,0.07878907690587376,0.011316945661014995,0.008263969671233188,0.015025706459794477,0.003582085276580797,0.0020782159921523087,0.0056464299718937535
2013,"Men","Singapore","SGP",0.04182838952846403,0.033456691206340816,0.051753077970893416,0.0894881909248401,0.07862757898887382,0.10073481169943048,0.06672005704935265,0.05809463282638891,0.07591401303779403,0.4810210153667203,0.4619177450565645,0.4994047678426131,0.3209423451306229,0.3028962160188778,0.3387267658334302,0.07296280886087704,0.06288976600216084,0.08361253106907145,0.012599775510591181,0.009196147667926055,0.01668673057696855,0.003925606553371876,0.002317304436839839,0.0061766443909195366
2014,"Men","Singapore","SGP",0.04154995474130297,0.0330265780020649,0.0515424622004276,0.09582715687898796,0.08428966492439778,0.10781497461635327,0.06596846731924867,0.05726884363832872,0.0754067321084407,0.4710468111539587,0.4515313839482081,0.48987885007365173,0.3256076079065016,0.3074712417671401,0.3437613563933028,0.07749349199148044,0.06683214426370099,0.08858525625849509,0.014054865613442208,0.010220711474127855,0.018472752073595656,0.004278799274065312,0.0025582091948188894,0.006761986670058103
2015,"Men","Singapore","SGP",0.04122267018818952,0.03254087649306103,0.05138170725362821,0.10267854022596837,0.09033412571782544,0.11558061870580022,0.06513306650184555,0.05634135891190994,0.07481211659532179,0.46042242576708603,0.4401878264934449,0.4798907737882809,0.3305432953169106,0.31193943322677037,0.34908096582046805,0.08230944012476767,0.07092821285068106,0.09438321437528954,0.01571140178108613,0.011364561993479854,0.020832652839033558,0.004657698320114562,0.002739708824955899,0.007304479382927656
2016,"Men","Singapore","SGP",0.04085302324287166,0.03181518498241466,0.05138349162889569,0.11000034049678245,0.09644918390749738,0.12389856722638377,0.06426273484652678,0.05527897449822749,0.07421687873142446,0.4494063359835356,0.42832543953537217,0.4698332032413442,0.33547756343028357,0.3161052740270093,0.3548786186207737,0.08737093074855523,0.07511785532715119,0.10072129516685821,0.017561386308000908,0.012628920677027198,0.023399403083152904,0.00506802344022632,0.002938532723811802,0.008079044433954225
2017,"Men","Singapore","SGP",0.04047980933824782,0.031080265175672517,0.05157410094863932,0.11771490291651776,0.10280401022385749,0.13333259104349796,0.06339522492462867,0.05398290551704306,0.07389609193241171,0.4381429874839667,0.41543795653002197,0.4602634893254816,0.34026707333663914,0.3195255387733231,0.36102659147030663,0.09258199868494182,0.07903146310209619,0.10712936463709881,0.019612907274450773,0.013826618063794498,0.0266181633700305,0.005519996957125159,0.003088165264885592,0.009050676520487884
2018,"Men","Singapore","SGP",0.04013013232970279,0.03025948993441395,0.051945512280244674,0.12582347062619317,0.10912167251580769,0.14351141897178657,0.06254218619605413,0.05250128435915001,0.07376266844594412,0.4266086690556634,0.4021802417541652,0.4506799422144765,0.3448955397923865,0.3222256101665641,0.36779173029600115,0.0979279424964688,0.08288222101829211,0.11401075156384692,0.021880927569144403,0.015226080860224988,0.030103456280038663,0.006014600560579961,0.003222607340784804,0.010171670736343431
2019,"Men","Singapore","SGP",0.03981434245383322,0.029237545017039804,0.052442921359301085,0.13433699042243785,0.11542055257475436,0.15437757242348155,0.061706081219020506,0.050745357374027834,0.07392725281952846,0.41491947269833596,0.3880380481911873,0.4417156197043825,0.34922311120637245,0.32410683309662397,0.3754321195538882,0.10341686663441754,0.08627191546382532,0.12170769964289528,0.024365338790515348,0.016559338325818886,0.03428523319802596,0.006554784997504961,0.003352610835033273,0.01153058970070956
2020,"Men","Singapore","SGP",0.039548723396425435,0.02800482150737834,0.053342857563227264,0.14329904376640792,0.12160238724891721,0.16697403216775225,0.06087622715747724,0.04888105163060473,0.07451639718360689,0.40307242903378115,0.37335774353830997,0.4336470318332427,0.3532035746459082,0.3249232682371373,0.38272779170946225,0.10906637526060643,0.08965325255947429,0.13023101554936545,0.027081814046207936,0.017756387926035837,0.038928788198030306,0.007150854459593546,0.0034430934613431568,0.012960908000022855
2021,"Men","Singapore","SGP",0.03931048292816653,0.026729853019184572,0.05480707542630838,0.15268039907050163,0.12759058616512356,0.18025293883286203,0.060045670808404304,0.04687725167116962,0.07513858506647901,0.39116925005982073,0.3577273555910455,0.42562022104522884,0.35679419513310684,0.32530044025328875,0.3896567639663907,0.11484433381762268,0.09243096379717226,0.1396303605318131,0.030027111102310308,0.018925518304193516,0.0444187499798553,0.007808954150568633,0.003486693003732821,0.014701090031180648
2022,"Men","Singapore","SGP",0.039097594745110764,0.025360648570305563,0.05641298473932391,0.16245254588573987,0.13289099227211895,0.1946946195154366,0.05921145433876601,0.044533722759225375,0.07620899423371987,0.37918727834900523,0.34138068937805194,0.41824406085650573,0.3600511246813781,0.3239348273557191,0.39783952996184196,0.12072715071819523,0.09497998790645226,0.14953831207667245,0.033195339782623644,0.019967098843432618,0.05083483943399505,0.008530055384921006,0.0034691096139531628,0.016883688339169395
2023,"Men","Singapore","SGP",0.03888534678114035,0.024083907200342387,0.05827652795611464,0.17264518727526196,0.13796527685693616,0.21005296156386077,0.05836570293067271,0.04235382069178431,0.07704932287252055,0.3671341829713164,0.32434029246679147,0.4113066476866862,0.36296957804160856,0.32131003658783547,0.40585033414167926,0.12671192761047761,0.09722392807371096,0.15983789345361502,0.036611010406273445,0.020803519528957426,0.05814396952066423,0.009322249258510922,0.0034725364162729437,0.01922613792093345
2024,"Men","Singapore","SGP",0.038672862104129256,0.022382276231715192,0.06015460041647836,0.18323368148491592,0.1433528995305226,0.22693630394492648,0.05751963855512652,0.03990429700294711,0.0780584024041713,0.35502370656851595,0.30674602996235534,0.4041048225842173,0.36555010928731235,0.3187170607913547,0.41352960134615735,0.13277326377380833,0.09898864170087887,0.1713684006111967,0.04027094420495681,0.02167996711806532,0.06644991326918868,0.010189473506150777,0.00339904890751953,0.02227330936039449
